cpbgf_3004140	2
cpbgf_300640	2
cpbgf_300650	2
cpbgf_30080	2
cpbgf_300920	2
cpbgf_4001340	2
cpbgf_4001470	2
cpbgf_400190	2
cpbgf_4001970	2
cpbgf_4002180	2
cpbgf_400240	2
cpbgf_4002470	2
cpbgf_400250	2
cpbgf_4002990	2
cpbgf_4003090	2
cpbgf_4003280	2
cpbgf_4003320	2
cpbgf_4003420	2
cpbgf_4003460	2
cpbgf_4003550	2
cpbgf_4003580	2
cpbgf_4003710	2
cpbgf_4003720	2
cpbgf_4004350	2
cpbgf_4004500	2
cpbgf_400850	2
cpbgf_5001005	2
cpbgf_5001460	2
cpbgf_5001680	2
cpbgf_5002780	2
cpbgf_5003110	2
cpbgf_5003390	2
cpbgf_5003600	2
cpbgf_5003700	2
cpbgf_5003730	2
cpbgf_500770	2
cpbgf_6001410	2
cpbgf_6001440	2
cpbgf_6001590	2
cpbgf_600200	2
cpbgf_6002480	2
cpbgf_6002710	2
cpbgf_6002870	2
cpbgf_6003103	2
cpbgf_6003160	2
cpbgf_6003210	2
cpbgf_6003770	2
cpbgf_6003960	2
cpbgf_6004040	2
cpbgf_6004210	2
cpbgf_6004280	2
cpbgf_6004370	2
cpbgf_6004530	2
cpbgf_6004550	2
cpbgf_6004800	2
cpbgf_6004830	2
cpbgf_6004870	2
cpbgf_6004950	2
cpbgf_6005180	2
cpbgf_6005250	2
cpbgf_6005420	2
cpbgf_600640	2
cpbgf_600770	2
cpbgf_600900	2
cpbgf_7001090	2
cpbgf_7001170	2
cpbgf_7001260	2
cpbgf_7001340	2
cpbgf_7001360	2
cpbgf_7001400	2
cpbgf_7001410	2
cpbgf_7001540	2
cpbgf_7001585	2
cpbgf_7001670	2
cpbgf_7001680	2
cpbgf_7002110	2
cpbgf_7002660	2
cpbgf_700300	2
cpbgf_7003010	2
cpbgf_7003633	2
cpbgf_700390	2
cpbgf_7004030	2
cpbgf_7004150	2
cpbgf_7004310	2
cpbgf_7004325	2
cpbgf_7004350	2
cpbgf_7004480	2
cpbgf_7004600	2
cpbgf_7005000	2
cpbgf_7005440	2
cpbgf_7005460	2
cpbgf_700670	2
cpbgf_700680	2
cpbgf_8001100	2
cpbgf_8001440	2
cpbgf_8001520	2
cpbgf_8001750	2
cpbgf_8002520	2
cpbgf_8002790	2
cpbgf_8002800	2
cpbgf_8003180	2
cpbgf_8003370	2
cpbgf_8003520	2
cpbgf_8003640	2
cpbgf_8003720	2
cpbgf_8003860	2
cpbgf_8003990	2
cpbgf_8004030	2
cpbgf_80040	2
cpbgf_8004190	2
cpbgf_8004510	2
cpbgf_8004770	2
cpbgf_8004800	2
cpbgf_8004830	2
cpbgf_800490	2
cpbgf_800680	2
cpbgf_80080	2
cpbgf_800920	2
cpbgf_100100	1
cpbgf_1001190	1
cpbgf_1001200	1
cpbgf_1001230	1
cpbgf_1001250	1
cpbgf_1001310	1
cpbgf_1001330	1
cpbgf_1001390	1
cpbgf_1001470	1
cpbgf_100150	1
cpbgf_1001520	1
cpbgf_1001580	1
cpbgf_1001590	1
cpbgf_100160	1
cpbgf_1001630	1
cpbgf_1001660	1
cpbgf_1001680	1
cpbgf_1001700	1
cpbgf_1001710	1
cpbgf_1001790	1
cpbgf_1001840	1
cpbgf_1001890	1
cpbgf_1001920	1
cpbgf_1001960	1
cpbgf_1001980	1
cpbgf_1002290	1
cpbgf_1002300	1
cpbgf_1002380	1
cpbgf_1002470	1
cpbgf_1002570	1
cpbgf_1002580	1
cpbgf_1002620	1
cpbgf_1002635	1
cpbgf_1002640	1
cpbgf_1002650	1
cpbgf_1002680	1
cpbgf_1002690	1
cpbgf_100270	1
cpbgf_1002710	1
cpbgf_1002750	1
cpbgf_1002770	1
cpbgf_1002773	1
cpbgf_1002790	1
cpbgf_1002850	1
cpbgf_1002870	1
cpbgf_1002890	1
cpbgf_100290	1
cpbgf_1002990	1
cpbgf_1003060	1
cpbgf_1003080	1
cpbgf_1003190	1
cpbgf_1003290	1
cpbgf_1003330	1
cpbgf_1003340	1
cpbgf_1003343	1
cpbgf_1003390	1
cpbgf_1003500	1
cpbgf_1003510	1
cpbgf_100360	1
cpbgf_1003620	1
cpbgf_1003640	1
cpbgf_1003670	1
cpbgf_1003700	1
cpbgf_1003710	1
cpbgf_1003760	1
cpbgf_1003820	1
cpbgf_1003850	1
cpbgf_1003950	1
cpbgf_10040	1
cpbgf_10050	1
cpbgf_100540	1
cpbgf_100550	1
cpbgf_100580	1
cpbgf_10060	1
cpbgf_100640	1
cpbgf_100670	1
cpbgf_100720	1
cpbgf_100733	1
cpbgf_100770	1
cpbgf_100830	1
cpbgf_100880	1
cpbgf_100910	1
cpbgf_100960	1
cpbgf_100970	1
cpbgf_100990	1
cpbgf_2001000	1
cpbgf_200100	1
cpbgf_2001010	1
cpbgf_2001100	1
cpbgf_2001130	1
cpbgf_2001180	1
cpbgf_2001220	1
cpbgf_2001260	1
cpbgf_2001370	1
cpbgf_2001480	1
cpbgf_2001500	1
cpbgf_2001510	1
cpbgf_2001600	1
cpbgf_2001710	1
cpbgf_2001760	1
cpbgf_2001860	1
cpbgf_2001870	1
cpbgf_2002040	1
cpbgf_2002090	1
cpbgf_2002240	1
cpbgf_2002270	1
cpbgf_2002280	1
cpbgf_2002310	1
cpbgf_2002320	1
cpbgf_200250	1
cpbgf_2002600	1
cpbgf_2002730	1
cpbgf_2002770	1
cpbgf_2002840	1
cpbgf_2002850	1
cpbgf_2002880	1
cpbgf_2002930	1
cpbgf_2002940	1
cpbgf_2002990	1
cpbgf_2003010	1
cpbgf_2003020	1
cpbgf_2003070	1
cpbgf_2003090	1
cpbgf_2003100	1
cpbgf_2003170	1
cpbgf_2003240	1
cpbgf_2003270	1
cpbgf_2003320	1
cpbgf_2003370	1
cpbgf_2003400	1
cpbgf_2003440	1
cpbgf_2003460	1
cpbgf_2003500	1
cpbgf_2003580	1
cpbgf_2003620	1
cpbgf_2003680	1
cpbgf_2003700	1
cpbgf_200370	1
cpbgf_2003800	1
cpbgf_2003830	1
cpbgf_2003840	1
cpbgf_2003860	1
cpbgf_2003870	1
cpbgf_200390	1
cpbgf_2003950	1
cpbgf_200400	1
cpbgf_2004070	1
cpbgf_2004150	1
cpbgf_2004170	1
cpbgf_2004180	1
cpbgf_2004190	1
cpbgf_2004230	1
cpbgf_2004260	1
cpbgf_2004340	1
cpbgf_2004350	1
cpbgf_200480	1
cpbgf_20050	1
cpbgf_200520	1
cpbgf_20060	1
cpbgf_200610	1
cpbgf_200650	1
cpbgf_200680	1
cpbgf_20070	1
cpbgf_200720	1
cpbgf_200730	1
cpbgf_200790	1
cpbgf_200870	1
cpbgf_200920	1
cpbgf_200940	1
cpbgf_200960	1
cpbgf_200970	1
cpbgf_3001050	1
cpbgf_3001110	1
cpbgf_3001150	1
cpbgf_3001290	1
cpbgf_3001300	1
cpbgf_3001400	1
cpbgf_3001410	1
cpbgf_3001470	1
cpbgf_3001580	1
cpbgf_3001610	1
cpbgf_3001880	1
cpbgf_3001970	1
cpbgf_3001990	1
cpbgf_3002010	1
cpbgf_30020	1
cpbgf_3002150	1
cpbgf_300220	1
cpbgf_3002260	1
cpbgf_3002323	1
cpbgf_3002410	1
cpbgf_3002423	1
cpbgf_3002610	1
cpbgf_3002690	1
cpbgf_3002706	1
cpbgf_300270	1
cpbgf_3002740	1
cpbgf_3002770	1
cpbgf_3002780	1
cpbgf_3002790	1
cpbgf_300280	1
cpbgf_3002820	1
cpbgf_3002860	1
cpbgf_3002890	1
cpbgf_3002920	1
cpbgf_3002960	1
cpbgf_3002970	1
cpbgf_3002980	1
cpbgf_3003050	1
cpbgf_3003180	1
cpbgf_300330	1
cpbgf_3003330	1
cpbgf_3003340	1
cpbgf_3003370	1
cpbgf_3003380	1
cpbgf_3003400	1
cpbgf_3003430	1
cpbgf_3003510	1
cpbgf_3003550	1
cpbgf_3003620	1
cpbgf_3003700	1
cpbgf_3003760	1
cpbgf_300380	1
cpbgf_3003860	1
cpbgf_3003880	1
cpbgf_3003900	1
cpbgf_3003980	1
cpbgf_3004030	1
cpbgf_3004090	1
cpbgf_3004110	1
cpbgf_3004180	1
cpbgf_3004230	1
cpbgf_3004260	1
cpbgf_3004270	1
cpbgf_3004360	1
cpbgf_300500	1
cpbgf_30050	1
cpbgf_300520	1
cpbgf_300660	1
cpbgf_300730	1
cpbgf_300780	1
cpbgf_300850	1
cpbgf_300890	1
cpbgf_300970	1
cpbgf_4001000	1
cpbgf_4001070	1
cpbgf_4001080	1
cpbgf_40010	1
cpbgf_4001320	1
cpbgf_4001330	1
cpbgf_4001350	1
cpbgf_4001400	1
cpbgf_4001480	1
cpbgf_4001520	1
cpbgf_4001530	1
cpbgf_4001537	1
cpbgf_4001590	1
cpbgf_4001690	1
cpbgf_4001700	1
cpbgf_4001770	1
cpbgf_4001840	1
cpbgf_4002040	1
cpbgf_4002070	1
cpbgf_4002150	1
cpbgf_4002200	1
cpbgf_4002240	1
cpbgf_4002270	1
cpbgf_4002350	1
cpbgf_4002360	1
cpbgf_4002430	1
cpbgf_4002520	1
cpbgf_4002670	1
cpbgf_4002730	1
cpbgf_400290	1
cpbgf_4003010	1
cpbgf_40030	1
cpbgf_4003110	1
cpbgf_4003220	1
cpbgf_4003265	1
cpbgf_4003270	1
cpbgf_4003290	1
cpbgf_4003310	1
cpbgf_4003350	1
cpbgf_4003400	1
cpbgf_4003430	1
cpbgf_4003470	1
cpbgf_4003560	1
cpbgf_400360	1
cpbgf_4003610	1
cpbgf_4003750	1
cpbgf_4003820	1
cpbgf_4003830	1
cpbgf_4003840	1
cpbgf_4003910	1
cpbgf_4003970	1
cpbgf_4004050	1
cpbgf_4004080	1
cpbgf_4004090	1
cpbgf_40040	1
cpbgf_4004100	1
cpbgf_400410	1
cpbgf_4004230	1
cpbgf_4004320	1
cpbgf_400440	1
cpbgf_4004410	1
cpbgf_4004460	1
cpbgf_4004490	1
cpbgf_400520	1
cpbgf_400570	1
cpbgf_400670	1
cpbgf_400680	1
cpbgf_400690	1
cpbgf_400710	1
cpbgf_40080	1
cpbgf_400860	1
cpbgf_400880	1
cpbgf_400930	1
cpbgf_400940	1
cpbgf_5001010	1
cpbgf_5001030	1
cpbgf_5001084	1
cpbgf_5001170	1
cpbgf_500130	1
cpbgf_5001360	1
cpbgf_500140	1
cpbgf_5001423	1
cpbgf_5001440	1
cpbgf_5001480	1
cpbgf_5001490	1
cpbgf_5001500	1
cpbgf_500150	1
cpbgf_5001630	1
cpbgf_5001800	1
cpbgf_5001890	1
cpbgf_5002020	1
cpbgf_5002060	1
cpbgf_5002080	1
cpbgf_5002130	1
cpbgf_5002190	1
cpbgf_5002210	1
cpbgf_5002220	1
cpbgf_500230	1
cpbgf_5002320	1
cpbgf_5002343	1
cpbgf_5002380	1
cpbgf_5002430	1
cpbgf_5002440	1
cpbgf_5002460	1
cpbgf_5002550	1
cpbgf_5002570	1
cpbgf_5002590	1
cpbgf_5002690	1
cpbgf_500270	1
cpbgf_5002820	1
cpbgf_5002840	1
cpbgf_5002900	1
cpbgf_5003073	1
cpbgf_500310	1
cpbgf_5003130	1
cpbgf_5003140	1
cpbgf_5003160	1
cpbgf_5003230	1
cpbgf_5003350	1
cpbgf_5003420	1
cpbgf_500350	1
cpbgf_5003720	1
cpbgf_5003800	1
cpbgf_5003810	1
cpbgf_5003830	1
cpbgf_5003860	1
cpbgf_500390	1
cpbgf_5003980	1
cpbgf_500400	1
cpbgf_5004040	1
cpbgf_5004090	1
cpbgf_5004150	1
cpbgf_500420	1
cpbgf_5004210	1
cpbgf_5004250	1
cpbgf_5004400	1
cpbgf_500530	1
cpbgf_500560	1
cpbgf_500640	1
cpbgf_500660	1
cpbgf_500690	1
cpbgf_500700	1
cpbgf_50070	1
cpbgf_500780	1
cpbgf_6001010	1
cpbgf_6001030	1
cpbgf_6001050	1
cpbgf_6001083	1
cpbgf_6001090	1
cpbgf_6001110	1
cpbgf_6001160	1
cpbgf_6001270	1
cpbgf_6001300	1
cpbgf_6001330	1
cpbgf_6001340	1
cpbgf_6001480	1
cpbgf_6001510	1
cpbgf_6001560	1
cpbgf_6001660	1
cpbgf_6001720	1
cpbgf_6001760	1
cpbgf_6001780	1
cpbgf_600190	1
cpbgf_6002000	1
cpbgf_6002060	1
cpbgf_6002070	1
cpbgf_6002080	1
cpbgf_6002110	1
cpbgf_6002130	1
cpbgf_6002240	1
cpbgf_6002300	1
cpbgf_6002330	1
cpbgf_6002370	1
cpbgf_6002390	1
cpbgf_6002470	1
cpbgf_6002500	1
cpbgf_6002560	1
cpbgf_6002600	1
cpbgf_6002660	1
cpbgf_6002720	1
cpbgf_600273	1
cpbgf_6002806	1
cpbgf_6002920	1
cpbgf_6003010	1
cpbgf_6003190	1
cpbgf_6003390	1
cpbgf_6003420	1
cpbgf_6003520	1
cpbgf_6003540	1
cpbgf_6003570	1
cpbgf_6003620	1
cpbgf_6003630	1
cpbgf_6003790	1
cpbgf_600400	1
cpbgf_6004050	1
cpbgf_6004300	1
cpbgf_6004330	1
cpbgf_6004340	1
cpbgf_6004350	1
cpbgf_6004380	1
cpbgf_600440	1
cpbgf_6004420	1
cpbgf_6004560	1
cpbgf_6004610	1
cpbgf_6004650	1
cpbgf_6004690	1
cpbgf_6004700	1
cpbgf_6004750	1
cpbgf_6004780	1
cpbgf_6004820	1
cpbgf_6004840	1
cpbgf_6004970	1
cpbgf_6004990	1
cpbgf_6005140	1
cpbgf_600520	1
cpbgf_6005280	1
cpbgf_6005293	1
cpbgf_6005310	1
cpbgf_6005350	1
cpbgf_6005430	1
cpbgf_6005450	1
cpbgf_600610	1
cpbgf_600880	1
cpbgf_60090	1
cpbgf_600930	1
cpbgf_600940	1
cpbgf_600960	1
cpbgf_7001160	1
cpbgf_7001200	1
cpbgf_7001230	1
cpbgf_7001250	1
cpbgf_7001350	1
cpbgf_7001440	1
cpbgf_7001520	1
cpbgf_7001690	1
cpbgf_7001750	1
cpbgf_7001850	1
cpbgf_7001980	1
cpbgf_700200	1
cpbgf_7002010	1
cpbgf_7002060	1
cpbgf_7002180	1
cpbgf_7002310	1
cpbgf_7002340	1
cpbgf_7002370	1
cpbgf_7002430	1
cpbgf_7002530	1
cpbgf_7002570	1
cpbgf_7002610	1
cpbgf_7002680	1
cpbgf_7002770	1
cpbgf_7002790	1
cpbgf_7002920	1
cpbgf_7003040	1
cpbgf_7003060	1
cpbgf_7003080	1
cpbgf_70030	1
cpbgf_7003120	1
cpbgf_7003230	1
cpbgf_7003270	1
cpbgf_7003390	1
cpbgf_700340	1
cpbgf_7003410	1
cpbgf_7003450	1
cpbgf_7003470	1
cpbgf_7003480	1
cpbgf_7003680	1
cpbgf_700370	1
cpbgf_7003750	1
cpbgf_7003800	1
cpbgf_7003820	1
cpbgf_7003830	1
cpbgf_7003860	1
cpbgf_7003880	1
cpbgf_7003885	1
cpbgf_7004050	1
cpbgf_7004105	1
cpbgf_700410	1
cpbgf_7004190	1
cpbgf_7004240	1
cpbgf_7004260	1
cpbgf_7004270	1
cpbgf_7004340	1
cpbgf_7004390	1
cpbgf_7004420	1
cpbgf_7004470	1
cpbgf_7004520	1
cpbgf_7004640	1
cpbgf_7004680	1
cpbgf_7004790	1
cpbgf_7004890	1
cpbgf_7004900	1
cpbgf_7004980	1
cpbgf_7005040	1
cpbgf_7005050	1
cpbgf_7005060	1
cpbgf_7005110	1
cpbgf_7005140	1
cpbgf_7005150	1
cpbgf_7005310	1
cpbgf_7005370	1
cpbgf_7005430	1
cpbgf_700550	1
cpbgf_700560	1
cpbgf_7005780	1
cpbgf_700600	1
cpbgf_70080	1
cpbgf_700860	1
cpbgf_70090	1
cpbgf_700910	1
cpbgf_700920	1
cpbgf_700980	1
cpbgf_700990	1
cpbgf_8001050	1
cpbgf_8001080	1
cpbgf_8001120	1
cpbgf_8001133	1
cpbgf_8001150	1
cpbgf_8001260	1
cpbgf_8001300	1
cpbgf_800140	1
cpbgf_8001540	1
cpbgf_8001600	1
cpbgf_8001700	1
cpbgf_8001770	1
cpbgf_800180	1
cpbgf_8001810	1
cpbgf_8001860	1
cpbgf_8002000	1
cpbgf_800200	1
cpbgf_8002090	1
cpbgf_8002100	1
cpbgf_8002140	1
cpbgf_8002210	1
cpbgf_8002320	1
cpbgf_8002340	1
cpbgf_8002410	1
cpbgf_8002450	1
cpbgf_8002460	1
cpbgf_8002500	1
cpbgf_8002550	1
cpbgf_8002570	1
cpbgf_8002660	1
cpbgf_8002720	1
cpbgf_8002750	1
cpbgf_8002763	1
cpbgf_8002770	1
cpbgf_8002910	1
cpbgf_8003130	1
cpbgf_8003210	1
cpbgf_8003272	1
cpbgf_8003450	1
cpbgf_8003600	1
cpbgf_800370	1
cpbgf_8003760	1
cpbgf_8003900	1
cpbgf_8003930	1
cpbgf_8004020	1
cpbgf_8004060	1
cpbgf_8004130	1
cpbgf_8004170	1
cpbgf_8004240	1
cpbgf_8004280	1
cpbgf_800430	1
cpbgf_8004310	1
cpbgf_8004370	1
cpbgf_8004440	1
cpbgf_8004520	1
cpbgf_8004570	1
cpbgf_8004600	1
cpbgf_800480	1
cpbgf_8004850	1
cpbgf_8004860	1
cpbgf_8004910	1
cpbgf_8004950	1
cpbgf_8004970	1
cpbgf_8005186	1
cpbgf_8005300	1
cpbgf_8005310	1
cpbgf_800540	1
cpbgf_800570	1
cpbgf_800610	1
cpbgf_800620	1
cpbgf_800650	1
cpbgf_800690	1
cpbgf_800700	1
cpbgf_800710	1
cpbgf_800750	1
cpbgf_800800	1
cpbgf_800810	1
cpbgf_800860	1
cpbgf_800880	1
cpbgf_800910	1
